,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
10,Uniper SE,Uniper SE,"Uniper SE operates as an energy company. It operates in three segments: European Generation, Global Commodities, and Russian Power Generation. The company owns and operates various power and heat generation facilities, including fossil fuel power plants, such as coal, gas, oil, and combined gas and steam; and hydroelectric, nuclear, biomass, photovoltaic, and wind power plants. It also markets energy services comprising fuel procurement, and engineering and asset management, as well as operational and maintenance services; and procures fuels, trades in emission allowances, and markets electricity. In addition, the company engages in the sale of individual power and natural gas to resellers, industrial customers, and power plant operators; energy trading activities; infrastructure investments and gas storage operations; fuel procurement for power plants; operation and management of the plants; and trade and sale of energy. Further, it trades in commodities, which comprise power, natural gas, liquefied natural gas, and coal and freight solutions; provides district heating and online gas dispatch services; operates gas storage and power-to-gas facilities in Germany, Austria, and the United Kingdom; and owns and operates marine fuel oils production facility in Fujairah. The company operates in Germany, the United Kingdom, the Russian Federation, rest of Europe, and internationally. Uniper SE was founded in 2016 and is headquartered in Düsseldorf, Germany. Uniper SE operates as a subsidiary of Karemi Charge and Drive SE.","Uniper SE operates as an energy company. It operates in three segments: European Generation, Global Commodities, and Russian Power Generation. The company owns and operates various power and heat generation facilities, including fossil fuel power plants, such as coal, gas, oil, and combined gas and steam; and hydroelectric, nuclear, biomass, photovoltaic, and wind power plants. It also markets energy services comprising fuel procurement, and engineering and asset management, as well as operational and maintenance services; and procures fuels, trades in emission allowances, and markets electricity. In addition, the company engages in the sale of individual power and natural gas to resellers, industrial customers, and power plant operators; energy trading activities; infrastructure investments and gas storage operations; fuel procurement for power plants; operation and management of the plants; and trade and sale of energy. Further, it trades in commodities, which comprise power, natural gas, liquefied natural gas, and coal and freight solutions; provides district heating and online gas dispatch services; operates gas storage and power-to-gas facilities in Germany, Austria, and the United Kingdom; and owns and operates marine fuel oils production facility in Fujairah. The company operates in Germany, the United Kingdom, the Russian Federation, rest of Europe, and internationally. Uniper SE was founded in 2016 and is headquartered in Düsseldorf, Germany. Uniper SE operates as a subsidiary of Karemi Charge and Drive SE.",2016-09-21,Utilities?�Independent Power Producers,https://www.uniper.energy,11754,1.63978E+11,NA,NA,49 211 73275 0,NA,Holzstrasse 6,"DÃ¼sseldorf, , DE",40221,https://www.uniper.energy,https://www.uniper.energy,https://financialmodelingprep.com/image-stock/UNIPE.SW.png,"#Uniper SE, #Utilities?�Independent Power Producers, #Utilities",17,1,FALSE,2022-05-23,2022-05-23
11,Varta AG,Varta AG,"Varta AG, through its subsidiaries, researches, develops, produces, and sells microbatteries, household batteries, and energy storage solutions worldwide. It operates through two segments, Microbatteries & Solutions and Household batteries. The Microbatteries & Solutions segment offers zinc-air batteries for use in hearing aid devices; lithium-ion battery solutions for wireless headphones, and other wearable applications, as well as for electrical devices, including Bluetooth headsets and medical devices for measuring high blood pressure, blood sugar, and other bodily functions, as well as power supply for Covid-19 antibody tests; and rechargeable battery solutions for use in applications, such as servers, car keys, alarm systems and smart meters, and others for industrial and original equipment manufacturers. This segment is also involved in the development, system integration, and assembly of rechargeable battery packs for portable industrial, communication, electric power tool, home and garden, and medical applications; and energy storage devices for private households and commercial applications. The Household batteries segment offers household batteries, rechargeable batteries, chargers, power banks, lights, and energy storage systems. The company was founded in 1887 and is headquartered in Ellwangen, Germany. Varta AG is a subsidiary of Montana Tech Components AG.","Varta AG, through its subsidiaries, researches, develops, produces, and sells microbatteries, household batteries, and energy storage solutions worldwide. It operates through two segments, Microbatteries & Solutions and Household batteries. The Microbatteries & Solutions segment offers zinc-air batteries for use in hearing aid devices; lithium-ion battery solutions for wireless headphones, and other wearable applications, as well as for electrical devices, including Bluetooth headsets and medical devices for measuring high blood pressure, blood sugar, and other bodily functions, as well as power supply for Covid-19 antibody tests; and rechargeable battery solutions for use in applications, such as servers, car keys, alarm systems and smart meters, and others for industrial and original equipment manufacturers. This segment is also involved in the development, system integration, and assembly of rechargeable battery packs for portable industrial, communication, electric power tool, home and garden, and medical applications; and energy storage devices for private households and commercial applications. The Household batteries segment offers household batteries, rechargeable batteries, chargers, power banks, lights, and energy storage systems. The company was founded in 1887 and is headquartered in Ellwangen, Germany. Varta AG is a subsidiary of Montana Tech Components AG.",2017-10-25,,https://www.varta-ag.com,4734,902931000,NA,NA,49 7961 921 0,NA,VARTA-Platz 1,"Ellwangen, , DE",73479,https://www.varta-ag.com,https://www.varta-ag.com,https://financialmodelingprep.com/image-stock/VAR1.SW.png,"#Varta AG, #, #",17,1,FALSE,2022-05-23,2022-05-23
12,Kellogg Company,Kellogg Company,"Kellogg Company, together with its subsidiaries, manufactures and markets ready-to-eat cereal and convenience foods. The company operates through four segments: North America, Europe, Latin America, and Asia Middle East Africa. Its principal products include crackers, crisps, savory snacks, toaster pastries, cereal bars and bites, granola bars and bites, ready-to-eat cereals, frozen waffles, veggie foods, and noodles. The company offers its products under the Kellogg's, Cheez-It, Pringles, Austin, Parati, RXBAR, Kashi, Bear Naked, Eggo, Morningstar Farms, Choco Krispies, Crunchy Nut, Nutri-Grain, Special K, Squares, Zucaritas, Sucrilhos, Pop-Tarts, K-Time, Sunibrite, Split Stix, Be Natural, LCMs, Coco Pops, Frosties, Rice Krispies Squares, Kashi Go, Vector, Incogmeato, Veggitizers, and Gardenburger brand names. It sells its products to retailers through direct sales forces, as well as brokers and distributors. Kellogg Company was founded in 1906 and is headquartered in Battle Creek, Michigan.","Kellogg Company, together with its subsidiaries, manufactures and markets ready-to-eat cereal and convenience foods. The company operates through four segments: North America, Europe, Latin America, and Asia Middle East Africa. Its principal products include crackers, crisps, savory snacks, toaster pastries, cereal bars and bites, granola bars and bites, ready-to-eat cereals, frozen waffles, veggie foods, and noodles. The company offers its products under the Kellogg's, Cheez-It, Pringles, Austin, Parati, RXBAR, Kashi, Bear Naked, Eggo, Morningstar Farms, Choco Krispies, Crunchy Nut, Nutri-Grain, Special K, Squares, Zucaritas, Sucrilhos, Pop-Tarts, K-Time, Sunibrite, Split Stix, Be Natural, LCMs, Coco Pops, Frosties, Rice Krispies Squares, Kashi Go, Vector, Incogmeato, Veggitizers, and Gardenburger brand names. It sells its products to retailers through direct sales forces, as well as brokers and distributors. Kellogg Company was founded in 1906 and is headquartered in Battle Creek, Michigan.",2022-02-23,,https://www.kelloggcompany.com,,14181000000,NA,NA,269-961-2000,NA,One Kellogg Square,"Battle Creek, MI, US",49016-3599,https://www.kelloggcompany.com,https://www.kelloggcompany.com,https://financialmodelingprep.com/image-stock/K.SW.png,"#Kellogg Company, #, #",17,1,FALSE,2022-05-23,2022-05-23
13,"General Mills, Inc.","General Mills, Inc.","General Mills, Inc. manufactures and markets branded consumer foods worldwide. The company operates in five segments: North America Retail; Convenience Stores & Foodservice; Europe & Australia; Asia & Latin America; and Pet. It offers ready-to-eat cereals, refrigerated yogurt, soup, meal kits, refrigerated and frozen dough products, dessert and baking mixes, bakery flour, frozen pizza and pizza snacks, snack bars, fruit and salty snacks, ice cream, nutrition bars, wellness beverages, and savory and grain snacks, as well as various organic products, including frozen and shelf-stable vegetables. It also supplies branded and unbranded food products to the North American foodservice and commercial baking industries; and manufactures and markets pet food products, including dog and cat food. The company markets its products under the Annie's, Betty Crocker, Bisquick, Blue Buffalo, Blue Basics, Blue Freedom, Bugles, Cascadian Farm, Cheerios, Chex, Cinnamon Toast Crunch, Cocoa Puffs, Cookie Crisp, EPIC, Fiber One, Food Should Taste Good, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Gardetto's, Go-Gurt, Gold Medal, Golden Grahams, Häagen-Dazs, Helpers, Jus-Rol, Kitano, Kix, Lärabar, Latina, Liberté, Lucky Charms, Muir Glen, Nature Valley, Oatmeal Crisp, Old El Paso, Oui, Pillsbury, Progresso, Raisin Nut Bran, Total, Totino's, Trix, Wanchai Ferry, Wheaties, Wilderness, Yoki, and Yoplait trademarks. It sells its products directly, as well as through broker and distribution arrangements to grocery stores, mass merchandisers, membership stores, natural food chains, e-commerce retailers, commercial and noncommercial foodservice distributors and operators, restaurants, convenience stores, and pet specialty stores, as well as drug, dollar, and discount chains. The company operates 466 leased and 392 franchise ice cream parlors. General Mills, Inc. was founded in 1866 and is headquartered in Minneapolis, Minnesota.","General Mills, Inc. manufactures and markets branded consumer foods worldwide. The company operates in five segments: North America Retail; Convenience Stores & Foodservice; Europe & Australia; Asia & Latin America; and Pet. It offers ready-to-eat cereals, refrigerated yogurt, soup, meal kits, refrigerated and frozen dough products, dessert and baking mixes, bakery flour, frozen pizza and pizza snacks, snack bars, fruit and salty snacks, ice cream, nutrition bars, wellness beverages, and savory and grain snacks, as well as various organic products, including frozen and shelf-stable vegetables. It also supplies branded and unbranded food products to the North American foodservice and commercial baking industries; and manufactures and markets pet food products, including dog and cat food. The company markets its products under the Annie's, Betty Crocker, Bisquick, Blue Buffalo, Blue Basics, Blue Freedom, Bugles, Cascadian Farm, Cheerios, Chex, Cinnamon Toast Crunch, Cocoa Puffs, Cookie Crisp, EPIC, Fiber One, Food Should Taste Good, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Gardetto's, Go-Gurt, Gold Medal, Golden Grahams, Häagen-Dazs, Helpers, Jus-Rol, Kitano, Kix, Lärabar, Latina, Liberté, Lucky Charms, Muir Glen, Nature Valley, Oatmeal Crisp, Old El Paso, Oui, Pillsbury, Progresso, Raisin Nut Bran, Total, Totino's, Trix, Wanchai Ferry, Wheaties, Wilderness, Yoki, and Yoplait trademarks. It sells its products directly, as well as through broker and distribution arrangements to grocery stores, mass merchandisers, membership stores, natural food chains, e-commerce retailers, commercial and noncommercial foodservice distributors and operators, restaurants, convenience stores, and pet specialty stores, as well as drug, dollar, and discount chains. The company operates 466 leased and 392 franchise ice cream parlors. General Mills, Inc. was founded in 1866 and is headquartered in Minneapolis, Minnesota.",2014-12-03,Packaged Foods,https://www.generalmills.com,35000,18127000000,NA,NA,763 764 7600,NA,Number One General Mills Boulevard,"Minneapolis, MN, US",55426,https://www.generalmills.com,https://www.generalmills.com,https://financialmodelingprep.com/image-stock/GIS.SW.png,"#General Mills, Inc., #Packaged Foods, #Consumer Defensive",17,1,FALSE,2022-05-23,2022-05-23
14,Sensirion Holding AG,Sensirion Holding AG,"Sensirion Holding AG, together with its subsidiaries, engages in the development, production, sale, and servicing of sensor systems, modules, and components in the Americas, the Asia Pacific, Europe, the Middle East, and Africa. The company offers gas and liquid flow, differential pressure, and environmental sensors for the measurement of humidity and temperature, volatile organic compounds, carbon dioxide, and particulate matter. It serves automotive, medical, industrial, and consumer markets. Sensirion Holding AG was incorporated in 1998 and is headquartered in Stäfa, Switzerland.","Sensirion Holding AG, together with its subsidiaries, engages in the development, production, sale, and servicing of sensor systems, modules, and components in the Americas, the Asia Pacific, Europe, the Middle East, and Africa. The company offers gas and liquid flow, differential pressure, and environmental sensors for the measurement of humidity and temperature, volatile organic compounds, carbon dioxide, and particulate matter. It serves automotive, medical, industrial, and consumer markets. Sensirion Holding AG was incorporated in 1998 and is headquartered in Stäfa, Switzerland.",2018-03-22,Scientific & Technical Instruments,https://www.sensirion.com,799,287482000,Dr. Marc von Waldkirch,NA,,NA,Laubisruetistrasse 50,"STAEFA, ZUERICH, CH",8712,https://www.sensirion.com,https://www.sensirion.com,https://financialmodelingprep.com/image-stock/SENS.SW.jpg,"#Sensirion Holding AG, #Scientific & Technical Instruments, #Technology",17,1,TRUE,2022-05-23,2022-05-23
15,Newron Pharmaceuticals S.p.A.,Newron Pharmaceuticals S.p.A.,"Newron Pharmaceuticals S.p.A., a clinical stage biopharmaceutical company, focuses on the research and development of therapies for the treatment of central and peripheral nervous system, and pain in Italy and the United States. The company offers Xadago (safinamide) for the treatment of Parkinson's disease, as well as develops Xadago for the treatment of levodopa induced dyskinesia. It also develops Evenamide for Schizophrenia and treatment resistant schizophrenia; and Ralfinamide for orphan indication in neuropathic pain. Newron Pharmaceuticals S.p.A. was founded in 1999 and is headquartered in Bresso, Italy.","Newron Pharmaceuticals S.p.A., a clinical stage biopharmaceutical company, focuses on the research and development of therapies for the treatment of central and peripheral nervous system, and pain in Italy and the United States. The company offers Xadago (safinamide) for the treatment of Parkinson's disease, as well as develops Xadago for the treatment of levodopa induced dyskinesia. It also develops Evenamide for Schizophrenia and treatment resistant schizophrenia; and Ralfinamide for orphan indication in neuropathic pain. Newron Pharmaceuticals S.p.A. was founded in 1999 and is headquartered in Bresso, Italy.",2006-12-12,Biotechnology,https://www.newron.com,25,5762000,Prof. Stefan Weber,NA,39026103461,NA,via Ludovico Ariosto 21,"Bresso, MILANO, IT",20091,https://www.newron.com,https://www.newron.com,https://financialmodelingprep.com/image-stock/NWRN.SW.jpg,"#Newron Pharmaceuticals S.p.A., #Biotechnology, #Healthcare",17,1,TRUE,2022-05-23,2022-05-23
16,HP Inc.,HP Inc.,"HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally. The company operates through three segments: Personal Systems, Printing, and Corporate Investments. The Personal Systems segment offers commercial and consumer desktop and notebook personal computers, workstations, thin clients, commercial mobility devices, retail point-of-sale systems, displays and peripherals, software, support, and services. The Printing segment provides consumer and commercial printer hardware, supplies, solutions, and services. The Corporate Investments segment is involved in the HP Labs and business incubation, and investment projects. It serves individual consumers, small- and medium-sized businesses, and large enterprises, including customers in the government, health, and education sectors. The company was formerly known as Hewlett-Packard Company and changed its name to HP Inc. in October 2015. HP Inc. was founded in 1939 and is headquartered in Palo Alto, California.","HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally. The company operates through three segments: Personal Systems, Printing, and Corporate Investments. The Personal Systems segment offers commercial and consumer desktop and notebook personal computers, workstations, thin clients, commercial mobility devices, retail point-of-sale systems, displays and peripherals, software, support, and services. The Printing segment provides consumer and commercial printer hardware, supplies, solutions, and services. The Corporate Investments segment is involved in the HP Labs and business incubation, and investment projects. It serves individual consumers, small- and medium-sized businesses, and large enterprises, including customers in the government, health, and education sectors. The company was formerly known as Hewlett-Packard Company and changed its name to HP Inc. in October 2015. HP Inc. was founded in 1939 and is headquartered in Palo Alto, California.",2022-02-23,,https://www.hp.com,51000,63487000000,NA,NA,650 857 1501,NA,1501 Page Mill Road,"Palo Alto, CA, US",94304,https://www.hp.com,https://www.hp.com,https://financialmodelingprep.com/image-stock/HPQ.SW.png,"#HP Inc., #, #",17,1,FALSE,2022-05-23,2022-05-23
17,Vodafone Group Public Limited Company,Vodafone Group Public Limited Company,"Vodafone Group Public Limited Company engages in telecommunication services in Europe and internationally. The company offers mobile services that enable customers to call, text, and access data; fixed line services, including broadband, television (TV) offerings, and voice; and convergence services under the GigaKombi and Vodafone One names to customers. It also provides value added services, such as Internet of Things (IoT) comprising logistics and fleet management, smart metering, insurance, cloud, and security services; and automotive and health solutions. In addition, the company offers M-Pesa, an African payment platform, which provides money transfer, financial, and business and merchant payment services; and various services to operators through its partner market agreements. Vodafone Group Public Limited Company has a strategic partnership with Open Fiber. As of March 31, 2021, it had approximately 315 million mobile customers, 28 million fixed broadband customers, and 22 million TV customers. The company was incorporated in 1984 and is based in Newbury, the United Kingdom.","Vodafone Group Public Limited Company engages in telecommunication services in Europe and internationally. The company offers mobile services that enable customers to call, text, and access data; fixed line services, including broadband, television (TV) offerings, and voice; and convergence services under the GigaKombi and Vodafone One names to customers. It also provides value added services, such as Internet of Things (IoT) comprising logistics and fleet management, smart metering, insurance, cloud, and security services; and automotive and health solutions. In addition, the company offers M-Pesa, an African payment platform, which provides money transfer, financial, and business and merchant payment services; and various services to operators through its partner market agreements. Vodafone Group Public Limited Company has a strategic partnership with Open Fiber. As of March 31, 2021, it had approximately 315 million mobile customers, 28 million fixed broadband customers, and 22 million TV customers. The company was incorporated in 1984 and is based in Newbury, the United Kingdom.",2014-11-04,,https://www.vodafone.com,105000,45580000000,NA,NA,44 163 533251,NA,Vodafone House,"Newbury, , GB",RG14 2FN,https://www.vodafone.com,https://www.vodafone.com,https://financialmodelingprep.com/image-stock/VOD.SW.png,"#Vodafone Group Public Limited Company, #, #",17,1,FALSE,2022-05-23,2022-05-23
18,Datacolor AG,Datacolor AG,"Datacolor AG, together with its subsidiaries, provides solutions for color measurement, management, communication, and calibration in Europe, the Americas, and the Asia Pacific. It offers benchtop instruments, portables, and sample preparation products; formulation software and product optimization solutions; QC software; lab dispensing and dyeing systems; and lightboxes, as well as assessment services. The company also provides image capturing, display calibration, and printer profiling services. It serves the textile and apparel, paint and coatings, plastics, specialties, and photography and design industries. The company was founded in 1970 and is headquartered in Rotkreuz, Switzerland.","Datacolor AG, together with its subsidiaries, provides solutions for color measurement, management, communication, and calibration in Europe, the Americas, and the Asia Pacific. It offers benchtop instruments, portables, and sample preparation products; formulation software and product optimization solutions; QC software; lab dispensing and dyeing systems; and lightboxes, as well as assessment services. The company also provides image capturing, display calibration, and printer profiling services. It serves the textile and apparel, paint and coatings, plastics, specialties, and photography and design industries. The company was founded in 1970 and is headquartered in Rotkreuz, Switzerland.",1987-01-05,Scientific & Technical Instruments,https://www.datacolor.com,385,73588000,Mr. Albert Busch,NA,41444884019,NA,Waldstaetterstrasse 12,"Luzern, LUZERN, CH",6343,https://www.datacolor.com,https://www.datacolor.com,https://financialmodelingprep.com/image-stock/DCN.SW.png,"#Datacolor AG, #Scientific & Technical Instruments, #Technology",17,1,TRUE,2022-05-23,2022-05-23
19,Orascom Development Holding AG,Orascom Development Holding AG,"Orascom Development Holding AG, together with its subsidiaries, develops integrated towns in Egypt, the United Arab Emirates, Oman, Switzerland, Morocco, Montenegro, and the United Kingdom. It operates through four segments: Hotels, Real Estate and Construction, Land Sales, and Destination Management. The Hotels segment provides hospitality services in two- to five-star hotels. The Real Estate and Construction segment acquires land in undeveloped areas, as well as builds residential real estate and other facilities in stages. The Land Sales segment sells land and land rights to third parties. The Destination Management segment provides facility and infrastructure services at operational resorts and towns. It also rents investment properties; and offers mortgage, golf, hospital, educational, marina, limousine rental, laundry, and other services. The company was formerly known as Orascom Hotels & Development AG and changed its name to Orascom Development Holding AG in February 2008. Orascom Development Holding AG was founded in 1989 and is based in Altdorf, Switzerland.","Orascom Development Holding AG, together with its subsidiaries, develops integrated towns in Egypt, the United Arab Emirates, Oman, Switzerland, Morocco, Montenegro, and the United Kingdom. It operates through four segments: Hotels, Real Estate and Construction, Land Sales, and Destination Management. The Hotels segment provides hospitality services in two- to five-star hotels. The Real Estate and Construction segment acquires land in undeveloped areas, as well as builds residential real estate and other facilities in stages. The Land Sales segment sells land and land rights to third parties. The Destination Management segment provides facility and infrastructure services at operational resorts and towns. It also rents investment properties; and offers mortgage, golf, hospital, educational, marina, limousine rental, laundry, and other services. The company was formerly known as Orascom Hotels & Development AG and changed its name to Orascom Development Holding AG in February 2008. Orascom Development Holding AG was founded in 1989 and is based in Altdorf, Switzerland.",2008-05-14,Residential Construction,https://www.orascomdh.com,10,538501408,Mr. Khaled Bichara,NA,4.11221E+11,NA,Gotthardstrasse 12,"Altdorf, URI, CH",6460,https://www.orascomdh.com,https://www.orascomdh.com,https://financialmodelingprep.com/image-stock/ODHN.SW.jpg,"#Orascom Development Holding AG, #Residential Construction, #Consumer Cyclical",17,1,TRUE,2022-05-23,2022-05-23
