,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
10,SeAH Besteel Holdings Corporation,SeAH Besteel Holdings Corporation,"SeAH Besteel Holdings Corporation engages in the manufacture and sale of special steel, heavy forgings, automotive parts, and axels in South Korea. It offers special steel products for engine, transmission, and chassis, as well as spring and bearing steel for automobiles; steel for hydraulic breaker steel and rock drill machine steel, as well as tool steel/plastic mold steel for construction/industrial machinery; and steel for oil industry, wind power, and mooring chain for energy sector. The company also provides forged shell and tube sheet for power generation and petro-chemical plant; roll for steel mill facilities; shaft and crank throw for shipbuilding; and plastic mold steel from raw material to forging and machining. Further, it offers axles, including front driving differential assembly, rear axle assembly, and axle housing products; and tripod housing and outer race products. The company was founded in 1937 and is headquartered in Seoul, South Korea. SeAH Besteel Holdings Corporation is a subsidiary of SeAH Holdings Corporation.","SeAH Besteel Holdings Corporation engages in the manufacture and sale of special steel, heavy forgings, automotive parts, and axels in South Korea. It offers special steel products for engine, transmission, and chassis, as well as spring and bearing steel for automobiles; steel for hydraulic breaker steel and rock drill machine steel, as well as tool steel/plastic mold steel for construction/industrial machinery; and steel for oil industry, wind power, and mooring chain for energy sector. The company also provides forged shell and tube sheet for power generation and petro-chemical plant; roll for steel mill facilities; shaft and crank throw for shipbuilding; and plastic mold steel from raw material to forging and machining. Further, it offers axles, including front driving differential assembly, rear axle assembly, and axle housing products; and tripod housing and outer race products. The company was founded in 1937 and is headquartered in Seoul, South Korea. SeAH Besteel Holdings Corporation is a subsidiary of SeAH Holdings Corporation.",2000-01-04,Steel,https://www.seahbesteel.co.kr,,3.65E+12,NA,NA,82 2 6970 2000,NA,Seah Tower,"Seoul, , US",4036,https://www.seahbesteel.co.kr,https://www.seahbesteel.co.kr,https://financialmodelingprep.com/image-stock/001430.KS.png,"#SeAH Besteel Holdings Corporation, #Steel, #Basic Materials",1,1,TRUE,2022-05-23,2022-05-23
11,Hi Gold Ocean No.3 Ship Investment Company,Hi Gold Ocean No.3 Ship Investment Company,"Hi Gold Ocean No.3 Ship Investment Company was founded in 2011 and is headquartered in Jeju-si, Jeju-do, South Korea.","Hi Gold Ocean No.3 Ship Investment Company was founded in 2011 and is headquartered in Jeju-si, Jeju-do, South Korea.",2012-05-04,Marine Shipping,https://www.kmarin.co.kr,,6620331600,NA,NA,82 2 2090 4600,NA,Industrial Business Agency,"Jeju-si, , US",690732,https://www.kmarin.co.kr,https://www.kmarin.co.kr,https://financialmodelingprep.com/image-stock/153360.KS.png,"#Hi Gold Ocean No.3 Ship Investment Company, #Marine Shipping, #Industrials",1,1,FALSE,2022-05-23,2022-05-23
12,"Daesang Holdings Co., Ltd.","Daesang Holdings Co., Ltd.","Daesang Holdings Co., Ltd. engages in the general food business in South Korea and internationally. It offers traditional pastes, such as Sunchang and Sunshine Dameun; seasonings, such as MIWON, Gamchimi, and Masten; agro fishery food products, including vinegar and fish sauces; fresh food comprising Kimchi and tofu; western food products; deli; processed meat foods; and frozen foods. The company also produces starches and sweeteners; flavor enhancers, amino acids, and microalgae based ingredients; phenylalanine, glutamine, arginine, and lysine products; and researches and develops food processing technologies. Daesang Holdings Co., Ltd. was founded in 1956 and is based in Seoul, South Korea.","Daesang Holdings Co., Ltd. engages in the general food business in South Korea and internationally. It offers traditional pastes, such as Sunchang and Sunshine Dameun; seasonings, such as MIWON, Gamchimi, and Masten; agro fishery food products, including vinegar and fish sauces; fresh food comprising Kimchi and tofu; western food products; deli; processed meat foods; and frozen foods. The company also produces starches and sweeteners; flavor enhancers, amino acids, and microalgae based ingredients; phenylalanine, glutamine, arginine, and lysine products; and researches and develops food processing technologies. Daesang Holdings Co., Ltd. was founded in 1956 and is based in Seoul, South Korea.",2005-09-29,Packaged Foods,https://www.daesang.co.kr,25,4.21E+12,NA,NA,82 2 2211 6553,NA,Pacific Tower,"Seoul, , US",NA,https://www.daesang.co.kr,https://www.daesang.co.kr,https://financialmodelingprep.com/image-stock/084695.KS.png,"#Daesang Holdings Co., Ltd., #Packaged Foods, #Consumer Defensive",1,1,TRUE,2022-05-23,2022-05-23
13,"Kumho Electric, Inc.","Kumho Electric, Inc.","Kumho Electric, Inc. manufactures and sells lighting solutions in South Korea. The company offers general lighting products, such as fluorescent, electrodeless, incandescent, halogen, and CDM/HQI lamps; electronic ballasts; and electronic insect control systems. It also provides various LED lighting products; and back light units. The company was formerly known as Chungyup Manufacturing Co. and changed its name to Kumho Electric, Inc. in 1978. Kumho Electric, Inc. was founded in 1935 and is headquartered in Seoul, South Korea.","Kumho Electric, Inc. manufactures and sells lighting solutions in South Korea. The company offers general lighting products, such as fluorescent, electrodeless, incandescent, halogen, and CDM/HQI lamps; electronic ballasts; and electronic insect control systems. It also provides various LED lighting products; and back light units. The company was formerly known as Chungyup Manufacturing Co. and changed its name to Kumho Electric, Inc. in 1978. Kumho Electric, Inc. was founded in 1935 and is headquartered in Seoul, South Korea.",2000-01-04,Electrical Equipment & Parts,https://www.khe.co.kr,103,41640597680,NA,NA,82 2 1566 2718,NA,10 International Gukjegeumyung-ro,"Seoul, , US",NA,https://www.khe.co.kr,https://www.khe.co.kr,https://financialmodelingprep.com/image-stock/001210.KS.png,"#Kumho Electric, Inc., #Electrical Equipment & Parts, #Industrials",1,1,TRUE,2022-05-23,2022-05-23
14,"DoubleUGames Co., Ltd.","DoubleUGames Co., Ltd.","DoubleUGames Co., Ltd. develops games. The company offers W. Casino, a social casino game, as well as table games and slot machines. It also operates one source multiplatform, as well as offers PC and mobile games. The company operates in approximately 120 countries. DoubleUGames Co., Ltd. was founded in 2012 and is based in Seoul, South Korea.","DoubleUGames Co., Ltd. develops games. The company offers W. Casino, a social casino game, as well as table games and slot machines. It also operates one source multiplatform, as well as offers PC and mobile games. The company operates in approximately 120 countries. DoubleUGames Co., Ltd. was founded in 2012 and is based in Seoul, South Korea.",2021-09-06,Electronic Gaming & Multimedia,https://www.doubleugames.com,270,6.24E+11,NA,NA,82 2 501 7216,NA,Gangnam Finance Center,"Seoul, , US",NA,https://www.doubleugames.com,https://www.doubleugames.com,https://financialmodelingprep.com/image-stock/192080.KS.png,"#DoubleUGames Co., Ltd., #Electronic Gaming & Multimedia, #Communication Services",1,1,TRUE,2022-05-23,2022-05-23
15,"Samsung Securities Co., Ltd.","Samsung Securities Co., Ltd.","Samsung Securities Co., Ltd. operates as a financial investment company in South Korea and internationally. It offers wealth management, digital asset management, and pension planning services to individual and institutional clients; and consulting services for investing in stocks, bonds, and OTC, as well as merger and acquisition, investment finance, and alternative investment services. The company also provides derivatives trading services, including ELS, DLS, and ETN supply and trading; fixed income, currency, and commodity services; and institution sales and brokerage services. In addition, it offers proprietary trading services, including stock and bond investment in public markets, as well as mezzanine and PEF investment, and pursues stable income flow services through market analysis and risk management in private markets; and structured product trading services, such as KRW/foreign currency that provide short-term fixed incomes. The company operates through 44 domestic and 8 other branches, as well as 5 overseas offices. Samsung Securities Co., Ltd. was founded in 1982 and is headquartered in Seoul, South Korea.","Samsung Securities Co., Ltd. operates as a financial investment company in South Korea and internationally. It offers wealth management, digital asset management, and pension planning services to individual and institutional clients; and consulting services for investing in stocks, bonds, and OTC, as well as merger and acquisition, investment finance, and alternative investment services. The company also provides derivatives trading services, including ELS, DLS, and ETN supply and trading; fixed income, currency, and commodity services; and institution sales and brokerage services. In addition, it offers proprietary trading services, including stock and bond investment in public markets, as well as mezzanine and PEF investment, and pursues stable income flow services through market analysis and risk management in private markets; and structured product trading services, such as KRW/foreign currency that provide short-term fixed incomes. The company operates through 44 domestic and 8 other branches, as well as 5 overseas offices. Samsung Securities Co., Ltd. was founded in 1982 and is headquartered in Seoul, South Korea.",2000-01-04,Capital Markets,https://www.samsungsecurities.co.kr,2118,2.25E+12,NA,NA,82 2 2020 8000,NA,Samsung Electronic Building,"Seoul, , US",6620,https://www.samsungsecurities.co.kr,https://www.samsungsecurities.co.kr,https://financialmodelingprep.com/image-stock/016360.KS.png,"#Samsung Securities Co., Ltd., #Capital Markets, #Financial Services",1,1,TRUE,2022-05-23,2022-05-23
16,SK Inc.,SK Inc.,"SK Inc. focuses on operating in energy, chemicals, information and communications, biopharmaceutical, mobility, materials, logistics, and service business areas. The company was formerly known as SK Holdings Co., Ltd and changed its name to SK Inc. in March 2021. SK Inc. was founded in 1991 and is headquartered in Seoul, South Korea.","SK Inc. focuses on operating in energy, chemicals, information and communications, biopharmaceutical, mobility, materials, logistics, and service business areas. The company was formerly known as SK Holdings Co., Ltd and changed its name to SK Inc. in March 2021. SK Inc. was founded in 1991 and is headquartered in Seoul, South Korea.",2015-08-17,Information Technology Services,https://www.sk-inc.com,4192,9.83E+13,NA,NA,82 2 2121 5114,NA,"26, Jong-ro","Seoul, , US",3188,https://www.sk-inc.com,https://www.sk-inc.com,https://financialmodelingprep.com/image-stock/03473K.KS.png,"#SK Inc., #Information Technology Services, #Technology",1,1,TRUE,2022-05-23,2022-05-23
17,IHQ Inc.,IHQ Inc.,"IHQ Inc. operates as an entertainment company in Korea. It produces content in various fields, such as drama, entertainment, and record. The company is also involved in the star management activities; and operation of Comedy TV and Cube TV.IHQ Inc. was founded in 1962 and is based in Seoul, South Korea. IHQ Inc. operates as a subsidiary of KH Media Co., Ltd.","IHQ Inc. operates as an entertainment company in Korea. It produces content in various fields, such as drama, entertainment, and record. The company is also involved in the star management activities; and operation of Comedy TV and Cube TV.IHQ Inc. was founded in 1962 and is based in Seoul, South Korea. IHQ Inc. operates as a subsidiary of KH Media Co., Ltd.",2000-01-04,Entertainment,https://www.ihq.co.kr,182,60007423250,NA,NA,82 2 6005 6211,NA,629 Seolleung-ro,"Seoul, , US",6014,https://www.ihq.co.kr,https://www.ihq.co.kr,https://financialmodelingprep.com/image-stock/003560.KS.png,"#IHQ Inc., #Entertainment, #Communication Services",1,1,TRUE,2022-05-23,2022-05-23
18,"Dongbang Transport Logistics Co., Ltd.","Dongbang Transport Logistics Co., Ltd.","Dongbang Transport Logistics Co., Ltd. provides logistics services in South Korea and internationally. It offers harbor stevedoring, land transportation, marine transportation, heavy freight transport and installation, CY/CFS, ferry stevedoring, and portal logistics/overseas transportation services. The company also provides railway transportation services for coke, coal, steel, and bulk freight. The company was formerly known as Dong Bang Transport & Warehouse Co., Ltd. and changed its name to Dongbang Transport Logistics Co., Ltd. in 1982. Dongbang Transport Logistics Co., Ltd. was founded in 1965 and is headquartered in Seoul, South Korea.","Dongbang Transport Logistics Co., Ltd. provides logistics services in South Korea and internationally. It offers harbor stevedoring, land transportation, marine transportation, heavy freight transport and installation, CY/CFS, ferry stevedoring, and portal logistics/overseas transportation services. The company also provides railway transportation services for coke, coal, steel, and bulk freight. The company was formerly known as Dong Bang Transport & Warehouse Co., Ltd. and changed its name to Dongbang Transport Logistics Co., Ltd. in 1982. Dongbang Transport Logistics Co., Ltd. was founded in 1965 and is headquartered in Seoul, South Korea.",2005-09-29,Integrated Freight & Logistics,https://www.dongbang.co.kr,692,5.96E+11,NA,NA,82 2 2190 8100,NA,Hanjin Building,"Seoul, , US",4532,https://www.dongbang.co.kr,https://www.dongbang.co.kr,https://financialmodelingprep.com/image-stock/004140.KS.png,"#Dongbang Transport Logistics Co., Ltd., #Integrated Freight & Logistics, #Industrials",1,1,TRUE,2022-05-23,2022-05-23
19,"Ilshinstone.Co.,Ltd.","Ilshinstone.Co.,Ltd.","Ilshinstone.Co.,Ltd. produces and sells Pocheon stone in South Korea. The company offers limestone, marble, sandstone, engineered stone, cork, fila, granite, basalt, travertine, and other products. It also exports its products. The company was formerly known as Ilshin Stone Craft Co., Ltd. and changed its name to Ilshinstone.Co.,Ltd. Ilshinstone.Co.,Ltd. was founded in 1971 and is based in Seoul, South Korea.","Ilshinstone.Co.,Ltd. produces and sells Pocheon stone in South Korea. The company offers limestone, marble, sandstone, engineered stone, cork, fila, granite, basalt, travertine, and other products. It also exports its products. The company was formerly known as Ilshin Stone Craft Co., Ltd. and changed its name to Ilshinstone.Co.,Ltd. Ilshinstone.Co.,Ltd. was founded in 1971 and is based in Seoul, South Korea.",2000-01-04,Building Products & Equipment,https://www.ilshinstone.co.kr,81,74742972570,NA,NA,82 2 487 9009,NA,Seogyeong Industrial Development,"Seoul, , US",NA,https://www.ilshinstone.co.kr,https://www.ilshinstone.co.kr,https://financialmodelingprep.com/image-stock/007110.KS.png,"#Ilshinstone.Co.,Ltd., #Building Products & Equipment, #Industrials",1,1,TRUE,2022-05-23,2022-05-23
